timestamp,nfSetId,nfCpuUsage
2025-05-14T12:20:02Z,cgroup_qemu_qemu_16_instance_00003ac6.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_16_instance_00003ac6.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_16_instance_00003ac6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_17_instance_00003bfc.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_17_instance_00003bfc.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_18_instance_000040a5.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_18_instance_000040a5.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_18_instance_000040a5.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_18_instance_000040a5.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_18_instance_000040a5.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_19_instance_000040a6.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,8
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,18
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,8
